name,x,y,z
Jungle,-2056,50,-4297
Jungle,-1932,53,-4261
Jungle,-1931,43,-4303
Jungle,-1929,53,-4258
Jungle,-1905,36,-2855
Jungle,-1899,37,-2872
Jungle,-1897,38,-2857
Jungle,-1887,42,-4248
Jungle,-1887,35,-3036
Jungle,-1877,35,-1965
Jungle,-1874,35,-1962
Jungle,-1867,41,-2970
Jungle,-1864,41,-2979
Jungle,-1850,41,-3045
Jungle,-1848,41,-2972
Jungle,-1846,43,-3067
Jungle,-1846,43,-3060
Jungle,-1842,43,-3063
Jungle,-1839,45,-3026
Jungle,-1836,45,-3029
Jungle,-1679,38,-1908
Jungle,-1577,40,-1945
Jungle,-1565,40,-1959
Jungle,-1538,41,-1981
Jungle,-1520,41,-1985
Jungle,-1508,41,-1976
Jungle,-1440,39,-1905
Jungle,-1348,36,-2761
Jungle,-1231,65,-3323
Jungle,-1226,65,-3327
Jungle,-1223,60,-3218
Jungle,-1203,37,-3213
Jungle,-1195,59,-3261
Jungle,-1191,59,-3258
Jungle,-1184,64,-3281
Jungle,-1181,36,-3345
Jungle,-1176,36,-3237
Jungle,-1171,41,-3269
Jungle,-1161,38,-3318
Jungle,-1145,37,-3309
Jungle,-1139,36,-3289
Jungle,-1057,38,-4233
Jungle,-1023,35,-4217
Jungle,-1013,35,-4212
Jungle,-979,35,-4178
Jungle,-974,60,-632
Jungle,-972,60,-642
Jungle,-971,36,-4243
Jungle,-971,36,-4236
Jungle,-970,58,-636
Jungle,-968,36,-4240
Jungle,-965,62,-712
Jungle,-965,61,-619
Jungle,-960,62,-717
Jungle,-960,62,-705
Jungle,-958,50,-2227
Jungle,-958,62,-707
Jungle,-955,35,-4231
Jungle,-955,50,-2222
Jungle,-952,27,-726
Jungle,-951,27,-736
Jungle,-950,38,-651
Jungle,-949,35,-4223
Jungle,-949,36,-675
Jungle,-948,27,-731
Jungle,-946,49,-2249
Jungle,-940,68,-592
Jungle,-939,27,-657
Jungle,-932,24,-702
Jungle,-932,25,-660
Jungle,-929,26,-718
Jungle,-927,26,-716
Jungle,-920,24,-463
Jungle,-917,32,-723
Jungle,-914,34,-711
Jungle,-913,32,-720
Jungle,-913,20,-466
Jungle,-909,36,-726
Jungle,-909,36,-722
Jungle,-903,27,-564
Jungle,-902,24,-355
Jungle,-899,29,-568
Jungle,-898,26,-375
Jungle,-897,31,-387
Jungle,-896,25,-557
Jungle,-890,21,-430
Jungle,-890,28,-375
Jungle,-888,57,-283
Jungle,-885,22,-425
Jungle,-884,23,-568
Jungle,-882,29,-699
Jungle,-882,57,-288
Jungle,-878,24,-562
Jungle,-878,22,-473
Jungle,-877,29,-689
Jungle,-876,22,-464
Jungle,-876,69,-273
Jungle,-875,32,-704
Jungle,-874,22,-473
Jungle,-872,35,-697
Jungle,-872,24,-570
Jungle,-871,22,-464
Jungle,-866,25,-507
Jungle,-865,35,-703
Jungle,-865,25,-551
Jungle,-865,58,-270
Jungle,-864,22,-455
Jungle,-864,42,-294
Jungle,-863,23,-481
Jungle,-863,42,-308
Jungle,-862,25,-535
Jungle,-861,38,-692
Jungle,-860,42,-290
Jungle,-860,56,-279
Jungle,-856,24,-449
Jungle,-855,26,-517
Jungle,-855,40,-295
Jungle,-851,39,-688
Jungle,-850,25,-505
Jungle,-848,38,-283
Jungle,-847,46,-679
Jungle,-846,24,-440
Jungle,-844,42,-687
Jungle,-843,24,-438
Jungle,-841,24,-448
Jungle,-833,24,-450
Jungle,-825,40,-276
Jungle,-824,95,-1022
Jungle,-823,24,-458
Jungle,-821,24,-455
Jungle,-819,95,-1017
Jungle,-818,95,-1017
Jungle,-818,25,-499
Jungle,-818,24,-458
Jungle,-816,24,-480
Jungle,-814,24,-475
Jungle,-812,26,-523
Jungle,-811,24,-488
Jungle,-810,24,-478
Jungle,-808,25,-513
Jungle,-807,25,-507
Jungle,-806,25,-451
Jungle,-804,24,-478
Jungle,-804,23,-318
Jungle,-802,24,-475
Jungle,-800,25,-448
Jungle,-799,25,-300
Jungle,-797,23,-322
Jungle,-794,29,-550
Jungle,-794,28,-297
Jungle,-793,24,-535
Jungle,-787,33,-428
Jungle,-785,33,-426
Jungle,-784,24,-520
Jungle,-783,24,-491
Jungle,-783,24,-481
Jungle,-783,23,-324
Jungle,-781,25,-504
Jungle,-781,24,-306
Jungle,-780,89,-718
Jungle,-780,37,-559
Jungle,-779,80,-668
Jungle,-778,24,-526
Jungle,-778,22,-327
Jungle,-776,26,-311
Jungle,-775,80,-665
Jungle,-773,131,-776
Jungle,-773,25,-512
Jungle,-772,23,-326
Jungle,-770,131,-773
Jungle,-770,27,-508
Jungle,-768,29,-311
Jungle,-767,131,-776
Jungle,-765,25,-520
Jungle,-763,24,-542
Jungle,-763,25,-533
Jungle,-762,83,-759
Jungle,-761,21,-343
Jungle,-759,88,-719
Jungle,-759,25,-321
Jungle,-758,24,-402
Jungle,-754,106,-807
Jungle,-752,69,-855
Jungle,-752,106,-809
Jungle,-751,89,-822
Jungle,-751,89,-818
Jungle,-751,26,-327
Jungle,-748,89,-820
Jungle,-748,24,-348
Jungle,-747,24,-393
Jungle,-746,25,-408
Jungle,-746,26,-391
Jungle,-744,44,-380
Jungle,-743,25,-404
Jungle,-741,26,-391
Jungle,-740,26,-399
Jungle,-739,25,-522
Jungle,-739,44,-378
Jungle,-738,25,-540
Jungle,-736,82,-673
Jungle,-736,25,-411
Jungle,-736,26,-399
Jungle,-734,82,-670
Jungle,-733,25,-408
Jungle,-732,25,-331
Jungle,-728,85,-733
Jungle,-726,25,-323
Jungle,-725,39,-3170
Jungle,-723,25,-344
Jungle,-722,84,-824
Jungle,-722,25,-534
Jungle,-722,24,-449
Jungle,-721,25,-524
Jungle,-719,63,-720
Jungle,-718,24,-477
Jungle,-718,24,-329
Jungle,-717,63,-717
Jungle,-714,89,-3204
Jungle,-713,25,-445
Jungle,-712,24,-461
Jungle,-712,26,-359
Jungle,-709,28,-515
Jungle,-707,89,-3198
Jungle,-706,75,-826
Jungle,-705,100,-620
Jungle,-705,24,-344
Jungle,-704,101,-609
Jungle,-701,89,-3206
Jungle,-700,25,-469
Jungle,-700,25,-451
Jungle,-699,78,-3114
Jungle,-699,63,-731
Jungle,-699,25,-390
Jungle,-698,24,-377
Jungle,-693,24,-371
Jungle,-692,25,-414
Jungle,-691,89,-3200
Jungle,-689,27,-311
Jungle,-688,25,-410
Jungle,-687,62,-750
Jungle,-685,77,-3114
Jungle,-682,76,-3131
Jungle,-681,119,-793
Jungle,-681,26,-429
Jungle,-680,93,-656
Jungle,-679,89,-3206
Jungle,-677,62,-738
Jungle,-677,62,-734
Jungle,-677,67,-715
Jungle,-676,74,-3045
Jungle,-676,63,-769
Jungle,-674,63,-771
Jungle,-674,67,-718
Jungle,-674,67,-712
Jungle,-670,28,-379
Jungle,-669,78,-3073
Jungle,-669,71,-3038
Jungle,-668,118,-784
Jungle,-667,40,-3467
Jungle,-667,27,-323
Jungle,-667,29,-315
Jungle,-666,78,-3076
Jungle,-666,78,-3068
Jungle,-665,118,-788
Jungle,-665,118,-787
Jungle,-665,80,-679
Jungle,-665,37,-304
Jungle,-663,91,-728
Jungle,-661,78,-3070
Jungle,-661,78,-3064
Jungle,-661,62,-827
Jungle,-661,62,-791
Jungle,-659,62,-793
Jungle,-659,64,-681
Jungle,-659,64,-676
Jungle,-658,78,-3067
Jungle,-657,80,-3122
Jungle,-656,91,-724
Jungle,-656,91,-716
Jungle,-653,85,-3204
Jungle,-653,61,-701
Jungle,-653,32,-370
Jungle,-651,55,-374
Jungle,-650,78,-3127
Jungle,-650,74,-3039
Jungle,-649,43,-3519
Jungle,-648,62,-705
Jungle,-646,30,-570
Jungle,-645,74,-3033
Jungle,-645,88,-752
Jungle,-645,62,-692
Jungle,-644,65,-720
Jungle,-644,65,-716
Jungle,-643,47,-446
Jungle,-642,78,-3124
Jungle,-642,59,-365
Jungle,-641,33,-559
Jungle,-640,78,-3056
Jungle,-638,78,-3119
Jungle,-638,75,-3037
Jungle,-637,78,-3058
Jungle,-637,78,-3053
Jungle,-637,72,-742
Jungle,-635,78,-3124
Jungle,-634,75,-756
Jungle,-634,72,-668
Jungle,-631,72,-3166
Jungle,-631,67,-645
Jungle,-630,37,-578
Jungle,-629,76,-3141
Jungle,-627,72,-3169
Jungle,-627,75,-3150
Jungle,-627,67,-642
Jungle,-625,78,-3181
Jungle,-625,75,-3147
Jungle,-625,76,-3138
Jungle,-625,74,-3040
Jungle,-624,42,-567
Jungle,-623,75,-3150
Jungle,-622,41,-575
Jungle,-622,23,-432
Jungle,-619,75,-3048
Jungle,-619,64,-647
Jungle,-619,42,-567
Jungle,-619,23,-428
Jungle,-618,78,-3073
Jungle,-618,31,-381
Jungle,-615,51,-560
Jungle,-614,31,-386
Jungle,-612,78,-3095
Jungle,-611,37,-3419
Jungle,-610,75,-3180
Jungle,-609,27,-550
Jungle,-607,77,-3106
Jungle,-606,69,-666
Jungle,-604,68,-945
Jungle,-601,86,-723
Jungle,-600,77,-714
Jungle,-600,26,-557
Jungle,-596,39,-3544
Jungle,-596,103,-729
Jungle,-594,83,-722
Jungle,-594,28,-434
Jungle,-590,39,-3544
Jungle,-588,121,-812
Jungle,-588,122,-801
Jungle,-587,60,-862
Jungle,-587,24,-545
Jungle,-587,55,-368
Jungle,-583,31,-411
Jungle,-583,31,-403
Jungle,-582,61,-849
Jungle,-582,81,-720
Jungle,-581,42,-374
Jungle,-580,81,-727
Jungle,-579,69,-950
Jungle,-579,65,-829
Jungle,-579,62,-825
Jungle,-577,42,-361
Jungle,-576,65,-839
Jungle,-576,121,-814
Jungle,-576,61,-783
Jungle,-576,42,-378
Jungle,-574,61,-719
Jungle,-574,61,-713
Jungle,-573,30,-422
Jungle,-572,63,-900
Jungle,-572,62,-769
Jungle,-572,42,-366
Jungle,-568,63,-745
Jungle,-566,68,-939
Jungle,-565,65,-870
Jungle,-563,41,-394
Jungle,-558,68,-908
Jungle,-558,41,-399
Jungle,-557,65,-685
Jungle,-557,42,-347
Jungle,-557,42,-336
Jungle,-556,77,-930
Jungle,-556,43,-331
Jungle,-549,72,-880
Jungle,-548,63,-766
Jungle,-546,42,-354
Jungle,-545,68,-714
Jungle,-543,39,-3529
Jungle,-542,66,-710
Jungle,-542,43,-346
Jungle,-542,43,-342
Jungle,-541,73,-789
Jungle,-539,104,-593
Jungle,-538,44,-3412
Jungle,-537,64,-727
Jungle,-536,104,-596
Jungle,-535,97,-293
Jungle,-533,65,-720
Jungle,-532,81,-899
Jungle,-528,38,-2953
Jungle,-528,89,-617
Jungle,-527,65,-684
Jungle,-521,68,-669
Jungle,-521,102,-292
Jungle,-519,69,-653
Jungle,-516,69,-649
Jungle,-516,71,-594
Jungle,-515,41,-3487
Jungle,-513,72,-639
Jungle,-513,71,-589
Jungle,-512,41,-3490
Jungle,-509,67,-661
Jungle,-508,38,-3502
Jungle,-508,71,-594
Jungle,-507,69,-654
Jungle,-506,36,-2874
Jungle,-504,38,-3505
Jungle,-504,67,-661
Jungle,-502,39,-3468
Jungle,-502,39,-3462
Jungle,-502,80,-881
Jungle,1060,44,-4129
Jungle,1070,44,-4113
Jungle,1073,44,-4116
Jungle,1077,44,-4113
Jungle,1077,44,-4107
Jungle,1081,44,-4110
Jungle,1082,43,-4103
Jungle,1085,43,-4100
Jungle,1087,38,-4113
Jungle,1090,38,-4116
Jungle,1090,38,-4109
Jungle,1090,41,-4099
Jungle,1093,41,-4096
Jungle,1100,40,-4092
Jungle,1137,36,-2449
Jungle,1152,35,-2465
Jungle,1235,35,-2491
Jungle,1260,37,-4107
Jungle,1263,36,-2503
Jungle,1265,56,-3643
Jungle,1266,36,-3635
Jungle,1269,36,-3631
Jungle,1270,37,-4125
Jungle,1273,37,-4122
Jungle,1273,37,-4121
Jungle,1273,63,-3717
Jungle,1277,37,-4125
Jungle,1280,36,-2494
Jungle,1281,58,-3642
Jungle,1284,58,-3645
Jungle,1288,43,-2728
Jungle,1294,37,-4101
Jungle,1297,37,-4105
Jungle,1297,37,-4104
Jungle,1301,37,-4101
Jungle,1307,37,-4128
Jungle,1308,42,-2744
Jungle,1309,39,-3734
Jungle,1310,37,-4132
Jungle,1310,37,-4131
Jungle,1310,37,-4125
Jungle,1312,39,-3737
Jungle,1312,72,-3662
Jungle,1315,72,-3659
Jungle,1327,42,-2757
Jungle,1328,72,-3679
Jungle,1332,36,-3736
Jungle,1332,36,-3730
Jungle,1334,72,-3679
Jungle,1336,36,-3661
Jungle,1339,36,-3664
Jungle,1349,57,-3706
Jungle,1352,41,-4124
Jungle,1355,41,-4121
Jungle,1355,35,-3735
Jungle,1356,36,-3846
Jungle,1356,39,-3565
Jungle,1358,37,-3684
Jungle,1359,36,-3841
Jungle,1359,35,-3732
Jungle,1360,39,-3561
Jungle,1360,38,-3522
Jungle,1362,36,-3846
Jungle,1363,38,-3525
Jungle,1364,37,-3801
Jungle,1368,37,-2819
Jungle,1369,39,-3860
Jungle,1370,36,-2798
Jungle,1371,40,-4113
Jungle,1371,40,-4106
Jungle,1371,37,-3801
Jungle,1372,39,-3863
Jungle,1374,40,-4110
Jungle,1387,36,-3799
Jungle,1389,39,-3551
Jungle,1390,36,-3802
Jungle,1391,38,-2780
Jungle,1393,40,-4120
Jungle,1396,40,-4117
Jungle,1402,36,-3692
Jungle,1409,38,-3517
Jungle,1428,37,-3524
Jungle,1431,48,-4101
Jungle,1434,48,-4105
Jungle,1464,39,-3027
Kanderstone,-1316,8,-5557
Kanderstone,-1280,8,-5572
Kanderstone,-1277,9,-5570
Kanderstone,-814,53,-5346
Kanderstone,-812,54,-5351
Kanderstone,-810,59,-5450
Kanderstone,-802,51,-5349
Kanderstone,-801,52,-5353
Kanderstone,-799,56,-5376
Kanderstone,-796,54,-5359
Kanderstone,-792,53,-5391
Kanderstone,-792,56,-5369
Kanderstone,-788,53,-5413
Kanderstone,-785,54,-5401
Kanderstone,-783,52,-5404
Kanderstone,-750,33,-5154
Kanderstone,-742,32,-5170
Kanderstone,-735,31,-5160
Kanderstone,-725,50,-5195
Kanderstone,-723,45,-5191
Kanderstone,-719,46,-5187
Kanderstone,-719,49,-5183
Kanderstone,-718,52,-5180
Kanderstone,-713,51,-5569
Kanderstone,-713,52,-5185
Kanderstone,-712,48,-5567
Kanderstone,-709,47,-5572
Kanderstone,-707,47,-5568
Kanderstone,-707,47,-5562
Kanderstone,-703,51,-5577
Kanderstone,-703,47,-5568
Kanderstone,-701,47,-5574
Kanderstone,-697,49,-5572
Kanderstone,-696,48,-5567
Kanderstone,-686,40,-5105
Kanderstone,-685,36,-5084
Kanderstone,-680,35,-5085
Kanderstone,-679,36,-5104
Kanderstone,-676,35,-5101
Kanderstone,-672,38,-5100
Kanderstone,-671,37,-5093
Kanderstone,-664,45,-5094
Kanderstone,-384,45,-5378
Kanderstone,-379,46,-5380
Kanderstone,-377,45,-5376
Kanderstone,-376,48,-5379
Kanderstone,-373,45,-5379
Kanderstone,854,28,-4014
Kanderstone,855,30,-4017
Kanderstone,858,27,-4015
Kanderstone,905,19,-3987
Kanderstone,905,17,-3983
Kanderstone,908,21,-3988
Kanderstone,908,19,-3983
Koi,-1324,52,-5177
Koi,-1317,52,-5186
Koi,-1314,52,-5162
Koi,-1306,52,-5159
Koi,-1301,52,-5188
Koi,-1298,52,-5160
Koi,-1293,52,-5184
Koi,-1172,66,-4423
Koi,-1064,42,-5004
Koi,-1063,42,-5010
Koi,-1056,42,-5015
Koi,-1054,42,-5010
Koi,-1015,42,-5132
Koi,-1004,42,-5132
Koi,-999,42,-5135
Koi,-980,42,-5139
Koi,-976,42,-5141
Koi,-975,21,-6119
Koi,-966,42,-5145
Koi,-966,45,-4429
Koi,-961,42,-5149
Koi,-960,45,-4447
Koi,-949,28,-6162
Koi,-937,18,-582
Koi,-934,22,-683
Koi,-933,18,-583
Koi,-912,46,-6169
Koi,-907,46,-6169
Koi,-905,18,-474
Koi,-903,18,-471
Koi,-903,18,-457
Koi,-901,18,-461
Koi,-897,18,-450
Koi,-889,17,-444
Koi,-870,41,-4475
Koi,-829,18,-383
Koi,-815,18,-396
Koi,-812,13,-405
Koi,-810,18,-416
Koi,-809,18,-413
Koi,-808,18,-399
Koi,-802,18,-394
Koi,-801,13,-405
Koi,-796,18,-406
Koi,-791,14,-402
Koi,515,102,-5543
Koi,521,102,-5552
Koi,557,102,-5547
Koi,642,81,-5508
Koi,654,81,-5523
Koi,656,81,-5520
Koi,665,81,-5534
Koi,867,44,-5331
Koi,873,44,-5322
Koi,875,44,-5331
Koi,878,44,-5328
Koi,878,44,-5321
Light,-1966,45,-7098
Light,-1964,46,-7073
Light,-1952,46,-7115
Light,-1941,46,-7074
Light,-1939,49,-7128
Light,-1937,45,-7087
Light,-1936,45,-7097
Light,-1934,45,-7090
Light,-1933,45,-7100
Light,-1930,46,-6839
Light,-1928,46,-7062
Light,-1927,49,-7136
Light,-1927,49,-7131
Light,-1927,44,-7112
Light,-1927,45,-7083
Light,-1924,46,-6895
Light,-1922,44,-6883
Light,-1921,45,-7078
Light,-1915,47,-6831
Light,-1914,46,-6805
Light,-1913,44,-6880
Light,-1907,44,-6913
Light,-1906,44,-6897
Light,-1905,43,-7123
Light,-1900,45,-7066
Light,-1896,45,-6906
Light,-1895,44,-6927
Light,-1887,44,-6934
Light,-1885,44,-6922
Light,-1883,44,-6940
Light,-1878,52,-6805
Light,-1875,44,-6929
Light,-1872,50,-6830
Light,-1871,44,-6946
Light,-1869,49,-6828
Light,-1868,52,-6805
Light,-1860,50,-6822
Light,-1860,51,-6808
Light,-1856,42,-7060
Light,-1845,43,-7042
Light,-1829,71,-7133
Light,-1823,43,-7060
Light,-1814,46,-6755
Light,-1812,43,-6690
Light,-1806,42,-6932
Light,-1798,42,-6937
Light,-1797,42,-6955
Light,-1795,46,-6797
Light,-1794,46,-6786
Light,-1791,44,-6815
Light,-1789,47,-6769
Light,-1775,45,-6799
Light,-1773,44,-6967
Light,-1770,46,-6792
Light,-1767,44,-7041
Light,-1747,43,-6979
Light,-1729,43,-6985
Light,-1728,44,-7040
Light,-1726,44,-7057
Light,-1706,44,-6989
Light,-1703,43,-6972
Light,-1697,43,-7042
Light,-1695,48,-6752
Light,-1685,44,-7024
Light,-1683,43,-6987
Light,-1677,43,-7011
Light,-1675,44,-7009
Light,-1632,46,-6734
Light,-1632,46,-6727
Light,-1629,45,-6717
Light,-1627,45,-6714
Light,-1625,45,-6713
Light,-1615,44,-6716
Light,-1412,42,-4577
Light,-1407,42,-4633
Light,-1406,49,-4824
Light,-1404,42,-4588
Light,-1402,44,-4974
Light,-1402,42,-4652
Light,-1397,43,-4670
Light,-1395,44,-4954
Light,-1392,43,-4637
Light,-1391,49,-4806
Light,-1380,45,-5018
Light,-1378,45,-4903
Light,-1378,52,-4800
Light,-1375,50,-4773
Light,-1375,45,-4716
Light,-1373,54,-4816
Light,-1371,54,-4813
Light,-1370,45,-5520
Light,-1367,45,-4709
Light,-1359,44,-5023
Light,-1359,44,-5016
Light,-1356,44,-5020
Light,-1355,45,-4488
Light,-1353,45,-4981
Light,-1353,44,-4689
Light,-1351,44,-4999
Light,-1350,49,-4889
Light,-1349,47,-4909
Light,-1348,57,-4822
Light,-1342,53,-5586
Light,-1339,44,-4948
Light,-1339,53,-4868
Light,-1338,46,-4912
Light,-1337,44,-4990
Light,-1337,44,-4673
Light,-1336,47,-4902
Light,-1335,51,-4880
Light,-1332,46,-5012
Light,-1332,45,-4962
Light,-1331,46,-5555
Light,-1321,50,-5572
Light,-1321,54,-4765
Light,-1320,62,-5042
Light,-1320,44,-4653
Light,-1319,54,-4763
Light,-1317,62,-5046
Light,-1317,45,-4965
Light,-1314,58,-5023
Light,-1314,46,-4991
Light,-1311,58,-5019
Light,-1308,64,-5030
Light,-1307,46,-4942
Light,-1307,71,-4784
Light,-1304,71,-4786
Light,-1304,71,-4782
Light,-1303,47,-4988
Light,-1303,68,-4821
Light,-1302,44,-5518
Light,-1301,46,-4928
Light,-1301,68,-4823
Light,-1300,59,-4747
Light,-1298,45,-4580
Light,-1295,59,-5016
Light,-1293,45,-4671
Light,-1290,58,-5025
Light,-1289,45,-4520
Light,-1288,53,-4902
Light,-1287,46,-4545
Light,-1286,57,-5018
Light,-1285,51,-4893
Light,-1285,46,-4547
Light,-1282,45,-4575
Light,-1279,46,-5061
Light,-1278,45,-4503
Light,-1277,46,-5063
Light,-1277,44,-4601
Light,-1273,45,-4653
Light,-1271,45,-4974
Light,-1271,49,-4932
Light,-1270,50,-4954
Light,-1269,45,-5018
Light,-1269,44,-4633
Light,-1267,45,-5020
Light,-1267,45,-4977
Light,-1265,45,-5042
Light,-1265,49,-4932
Light,-1265,44,-4584
Light,-1263,45,-4998
Light,-1263,44,-4582
Light,-1263,44,-4502
Light,-1263,44,-4484
Light,-1262,44,-5076
Light,-1262,45,-5045
Light,-1261,45,-5001
Light,-1260,44,-5066
Light,-1259,44,-5565
Light,-1259,45,-4952
Light,-1257,44,-4606
Light,-1257,44,-4601
Light,-1256,44,-5061
Light,-1254,44,-4972
Light,-1251,44,-4639
Light,-1250,45,-4665
Light,-1249,43,-4960
Light,-1249,46,-4920
Light,-1249,61,-4899
Light,-1249,44,-4641
Light,-1244,44,-5038
Light,-1244,46,-4911
Light,-1243,44,-5016
Light,-1242,45,-4923
Light,-1239,44,-4934
Light,-1238,112,-4754
Light,-1236,43,-5010
Light,-1234,110,-4741
Light,-1233,43,-5057
Light,-1233,114,-4760
Light,-1233,44,-4571
Light,-1232,45,-4916
Light,-1230,102,-4789
Light,-1230,45,-4707
Light,-1229,111,-4753
Light,-1228,102,-4791
Light,-1228,87,-4723
Light,-1227,44,-5050
Light,-1227,100,-4781
Light,-1227,111,-4751
Light,-1227,89,-4734
Light,-1225,100,-4779
Light,-1223,44,-5069
Light,-1223,100,-4781
Light,-1220,71,-5569
Light,-1219,44,-5085
Light,-1217,43,-5061
Light,-1215,43,-5063
Light,-1215,43,-5059
Light,-1212,42,-5049
Light,-1212,107,-4751
Light,-1209,43,-5064
Light,-1207,94,-4788
Light,-1198,42,-4993
Light,-1198,43,-4986
Light,-1195,42,-5005
Light,-1195,42,-5004
Light,-1194,44,-5111
Light,-1194,44,-5073
Light,-1194,42,-4997
Light,-1194,72,-4854
Light,-1192,50,-4557
Light,-1192,88,-4499
Light,-1190,90,-4786
Light,-1189,44,-5055
Light,-1189,61,-4843
Light,-1187,46,-4943
Light,-1186,43,-5026
Light,-1186,105,-4386
Light,-1185,44,-5050
Light,-1185,46,-4913
Light,-1184,61,-4835
Light,-1183,90,-4458
Light,-1182,45,-4982
Light,-1182,45,-4922
Light,-1182,70,-4422
Light,-1178,44,-5042
Light,-1178,89,-4489
Light,-1177,46,-5079
Light,-1176,44,-4552
Light,-1175,44,-5026
Light,-1175,90,-4461
Light,-1174,44,-4930
Light,-1173,44,-4912
Light,-1172,46,-4712
Light,-1172,44,-4620
Light,-1172,45,-4520
Light,-1171,46,-5079
Light,-1171,46,-4690
Light,-1171,45,-4546
Light,-1170,46,-5074
Light,-1170,46,-5065
Light,-1170,45,-4520
Light,-1169,44,-4639
Light,-1167,48,-4739
Light,-1167,44,-4672
Light,-1167,45,-4516
Light,-1165,46,-5071
Light,-1165,44,-4612
Light,-1163,50,-4775
Light,-1163,49,-4762
Light,-1163,44,-4661
Light,-1163,45,-4502
Light,-1161,46,-4557
Light,-1160,48,-4786
Light,-1160,45,-4505
Light,-1159,44,-4973
Light,-1159,47,-4818
Light,-1159,46,-4700
Light,-1158,45,-5023
Light,-1158,44,-4642
Light,-1157,46,-4835
Light,-1155,49,-5074
Light,-1155,49,-5067
Light,-1155,47,-4822
Light,-1155,47,-4770
Light,-1154,45,-4491
Light,-1153,46,-5087
Light,-1153,44,-5009
Light,-1153,44,-5005
Light,-1153,46,-4951
Light,-1153,44,-4652
Light,-1152,45,-4968
Light,-1152,45,-4493
Light,-1151,44,-4474
Light,-1150,46,-5083
Light,-1150,44,-4996
Light,-1150,44,-4994
Light,-1150,45,-4922
Light,-1149,46,-4934
Light,-1147,46,-5087
Light,-1147,44,-4893
Light,-1146,51,-5062
Light,-1145,44,-4474
Light,-1144,51,-5064
Light,-1142,45,-4977
Light,-1141,51,-5088
Light,-1139,51,-5090
Light,-1139,47,-4955
Light,-1138,46,-4836
Light,-1137,46,-4936
Light,-1133,45,-4892
Light,-1133,44,-4463
Light,-1130,46,-4815
Light,-1129,44,-4628
Light,-1128,45,-4870
Light,-1126,46,-5085
Light,-1125,49,-4742
Light,-1123,46,-4832
Light,-1123,44,-4656
Light,-1123,44,-4465
Light,-1122,46,-5088
Light,-1122,45,-4477
Light,-1121,46,-4702
Light,-1120,47,-4710
Light,-1120,44,-4468
Light,-1119,46,-5113
Light,-1119,48,-4722
Light,-1119,44,-4428
Light,-1118,46,-4529
Light,-1116,45,-4423
Light,-1115,46,-4958
Light,-1115,48,-4752
Light,-1115,44,-4637
Light,-1115,45,-4623
Light,-1114,46,-5117
Light,-1114,46,-4555
Light,-1114,45,-4515
Light,-1113,46,-4545
Light,-1113,45,-4488
Light,-1112,46,-4798
Light,-1111,45,-4500
Light,-1110,45,-4608
Light,-1110,44,-4483
Light,-1110,44,-4431
Light,-1109,46,-4590
Light,-1109,43,-4441
Light,-1107,47,-5090
Light,-1107,46,-5078
Light,-1107,45,-4939
Light,-1107,43,-4443
Light,-1106,45,-5063
Light,-1106,44,-4921
Light,-1106,44,-4428
Light,-1106,46,-4406
Light,-1105,47,-5088
Light,-1105,45,-4941
Light,-1105,44,-4469
Light,-1104,47,-5093
Light,-1103,44,-4906
Light,-1103,44,-4902
Light,-1103,44,-4672
Light,-1103,44,-4645
Light,-1101,26,-5013
Light,-1099,26,-5015
Light,-1098,45,-4935
Light,-1098,46,-4560
Light,-1097,46,-5067
Light,-1097,44,-4419
Light,-1096,45,-4887
Light,-1096,45,-4813
Light,-1095,45,-4877
Light,-1095,48,-4393
Light,-1093,47,-5093
Light,-1093,43,-4441
Light,-1091,46,-5121
Light,-1091,46,-4934
Light,-1091,45,-4920
Light,-1090,47,-4902
Light,-1090,43,-4431
Light,-1089,45,-4409
Light,-1088,44,-4881
Light,-1088,44,-4419
Light,-1087,46,-4794
Light,-1086,45,-4412
Light,-1085,46,-5113
Light,-1082,47,-5108
Light,-1081,44,-4423
Light,-1080,43,-4884
Light,-1078,47,-5100
Light,-1078,45,-4406
Light,-1077,45,-4852
Light,-1077,45,-4836
Light,-1074,45,-4406
Light,-1073,44,-4871
Light,-1073,45,-4415
Light,-1071,46,-4752
Light,-1070,46,-4650
Light,-1067,44,-5058
Light,-1066,45,-4860
Light,-1066,46,-4824
Light,-1066,45,-4415
Light,-1064,46,-5114
Light,-1064,47,-4842
Light,-1062,43,-5048
Light,-1062,45,-4576
Light,-1062,44,-4476
Light,-1062,45,-4429
Light,-1061,44,-4700
Light,-1061,44,-4550
Light,-1061,46,-4439
Light,-1060,48,-4830
Light,-1060,46,-4715
Light,-1060,45,-4656
Light,-1058,44,-4685
Light,-1058,44,-4524
Light,-1058,45,-4501
Light,-1056,47,-5104
Light,-1056,46,-4251
Light,-1055,47,-4814
Light,-1055,46,-4641
Light,-1055,45,-4569
Light,-1055,45,-4493
Light,-1054,45,-4780
Light,-1052,45,-4782
Light,-1050,48,-4827
Light,-1050,46,-4617
Light,-1050,45,-4513
Light,-1050,45,-4501
Light,-1049,44,-4558
Light,-1049,44,-4525
Light,-1045,45,-5117
Light,-1043,45,-5072
Light,-1042,44,-5059
Light,-1037,52,-4285
Light,-1037,52,-4281
Light,-1033,47,-5088
Light,-1033,47,-4409
Light,-1033,51,-4276
Light,-1031,47,-4407
Light,-1028,45,-5068
Light,-1027,49,-4277
